,报警时间,报警电话,证件类型,联系人电话,小型客车子类,当事人事故责任,当事人处罚情况,证件号码,姓名,城市,街道,GPS_X,GPS_Y,发生地点,普通路面类型,道路级别,路口,路段,斑马线,信号灯,证件号码合法性,户籍,年龄,电话归属地
3379,2020-11-06 08:58:43,15345710897.0,身份证,15345710897,nan,nan,nan,45100020020109368X,李洁,倩县,姜街,119.925755430842,30.070956713456,普通路面,路段,国道,nan,不在缺口上发生,否,无,合法,广西壮族自治区,20,浙江
3380,2020-11-06 08:36:35,13588011687.0,身份证,nan,非营运,nan,nan,533100199010247107,杨兰英,桂英市,张路,119.97791,30.15712,内部道路,nan,nan,nan,nan,nan,nan,合法,云南省,32,未录入电话号码
3381,2020-11-06 08:36:30,13957124236.0,身份证,15068857228,非营运,无责,未发现违法行为,430426198403175043,李桂花,岩县,宜都路,120.01188,30.06851,普通路面,路段,县道,nan,不在缺口上发生,否,无,合法,湖南省,38,浙江
3382,2020-11-06 08:31:20,13968165365.0,身份证,13968165365,非营运,无责,未发现违法行为,320703198307184253,吴凤兰,台北市,上海街,119.858548,30.046541,内部道路,nan,nan,nan,nan,nan,nan,合法,江苏省,39,浙江
3383,2020-11-06 08:29:50,13606622669.0,身份证,15268568305,nan,无责,未发现违法行为,320114199302112446,张秀芳,西宁市,关岭路,119.956950015282,30.141680019139,普通路面,路段,乡/村道,nan,不在缺口上发生,否,无,合法,江苏省,29,浙江
3384,2020-11-06 08:26:16,13968192118.0,nan,nan,nan,nan,nan,421122199507125018,郭佳,敏市,李街,119.938858854026,30.050689075333,普通路面,路口,nan,nan,nan,否,无,合法,湖北省,27,未录入电话号码
3385,2020-11-06 08:17:29,13617922482.0,身份证,13617922482,nan,无责,未发现违法行为,370281199508267739,冯淑兰,俊县,长沙街,nan,nan,普通路面,路段,乡/村道,nan,不在缺口上发生,否,无,合法,山东省,27,江西
3386,2020-11-06 08:16:33,15888841907.0,身份证,15382311623,非营运,无责,未发现违法行为,211003197505102493,王波,惠州市,张路,119.915087246932,30.064759798721,普通路面,路段,乡/村道,nan,不在缺口上发生,否,无,合法,辽宁省,47,浙江
3387,2020-11-06 08:15:36,13116725370.0,身份证,13857192518,非营运,无责,未发现违法行为,140110199702281258,赵岩,楠县,马鞍山路,120.055578449868,30.074268261345,普通路面,路段,城市道路,nan,不在缺口上发生,否,无,合法,山西省,25,浙江
3388,2020-11-06 08:15:21,17550695333.0,身份证,nan,nan,nan,nan,410203196307017581,詹辉,惠州县,潜江路,119.965104401819,30.051218394103,普通路面,路口,nan,nan,nan,否,无,合法,河南省,59,未录入电话号码
3389,2020-11-06 08:13:05,13758174503.0,身份证,15906651806,非营运,无责,未发现违法行为,210727195011123373,范洁,昆明县,吴街,119.926837211827,30.072331652022,普通路面,路段,城市道路,nan,不在缺口上发生,否,无,合法,辽宁省,72,浙江
3390,2020-11-06 08:08:18,15205811659.0,身份证,nan,非营运,无责,未发现违法行为,210214201502081779,王洁,银川县,海口街,119.65221,30.00549,普通路面,路段,nan,nan,nan,否,nan,合法,辽宁省,7,未录入电话号码
3391,2020-11-06 08:01:13,18368160620.0,身份证,18368160620,非营运,无责,未发现违法行为,430603199610241913,陈小红,宁县,宁德路,119.7298,29.97857,普通路面,路口,城市道路,十字路口,nan,是,有,合法,湖南省,26,浙江
3392,2020-11-06 07:59:34,13646718886.0,身份证,13588391839,非营运,无责,未发现违法行为,420804200103197613,李秀珍,柳州县,辽阳街,119.858575,30.046471,普通路面,路段,城市道路,nan,不在缺口上发生,否,无,合法,湖北省,21,浙江
3393,2020-11-06 07:59:12,13750801491.0,身份证,nan,非营运,无责,已处罚,43120019971214476X,金玉华,玉华市,大冶街,119.925735108089,30.024433931565,普通路面,路段,nan,nan,nan,否,nan,合法,湖南省,25,未录入电话号码
3394,2020-11-06 07:57:52,13868159470.0,身份证,nan,非营运,无责,未发现违法行为,610527199409267926,孙玉梅,南京市,方路,119.7349,29.98051,普通路面,路段,nan,nan,nan,否,nan,合法,陕西省,28,未录入电话号码
3395,2020-11-06 07:57:14,15858322979.0,身份证,15068817572,nan,无责,未发现违法行为,341522199904146949,荣丹,瑞县,兰州街,119.936569761191,30.062221479282,普通路面,路段,乡/村道,nan,不在缺口上发生,否,无,合法,安徽省,23,浙江
3396,2020-11-06 07:54:44,13567121997.0,身份证,13567121997,非营运,无责,待事故调查,350628198502119497,赵楠,西安县,赵路,119.985952799662,30.067752766367,普通路面,路段,城市道路,nan,不在缺口上发生,否,无,合法,福建省,37,浙江
3397,2020-11-06 07:54:24,13968146630.0,身份证,nan,非营运,无责,未发现违法行为,211282199509135351,朱秀珍,张家港县,潜江街,119.96139,30.12611,内部道路,nan,nan,nan,nan,nan,nan,合法,辽宁省,27,未录入电话号码
3398,2020-11-06 07:52:39,13706817588.0,身份证,13157175723,nan,无法现场认定,未发现违法行为,11010919810601983X,刘宇,敏市,通辽街,119.75359,29.88944,普通路面,路段,城市道路,nan,不在缺口上发生,否,无,合法,北京市,41,浙江
3399,2020-11-06 07:51:18,15068178570.0,身份证,15068178570,非营运,无法现场认定,未发现违法行为,33108219950706658X,陶梅,兴安盟市,罗路,119.928962981605,30.06609276675,普通路面,路口,城市道路,十字路口,nan,是,有,合法,浙江省,27,浙江
3400,2020-11-06 07:50:57,13634135265.0,身份证,13634135265,非营运,无责,未发现违法行为,620881201810183311,陈玉梅,南昌市,姬街,nan,nan,普通路面,路段,国道,nan,不在缺口上发生,否,无,合法,甘肃省,4,浙江
3401,2020-11-06 07:49:03,13968049991.0,身份证,nan,非营运,无责,未发现违法行为,141102200303094988,袁宇,瑞市,银川街,119.864815111339,29.910543776702,普通路面,路段,nan,nan,nan,否,nan,合法,山西省,19,未录入电话号码
3402,2020-11-06 07:46:23,18458202259.0,身份证,13456818120,非营运,无法现场认定,未发现违法行为,532503201006055348,张萍,西宁市,桂街,119.935496500548,30.031761248078,普通路面,路段,城市道路,nan,路边缺口,是,有,合法,云南省,12,浙江
3403,2020-11-06 07:44:33,13221050015.0,身份证,13221050015,非营运,无责,未发现违法行为,652323199804173412,李欣,沈阳县,段街,119.931682144309,30.046740698972,普通路面,路段,省道,nan,不在缺口上发生,否,无,合法,新疆维吾尔自治区,24,浙江
3404,2020-11-06 07:40:59,13735858907.0,身份证,nan,nan,无责,未发现违法行为,530621200111182885,张博,丽市,深圳街,119.945716066214,30.064707690644,普通路面,路段,nan,nan,nan,否,nan,合法,云南省,21,未录入电话号码
3405,2020-11-06 07:40:44,13735851771.0,身份证,13706819945,非营运,无责,未发现违法行为,421300200006239760,陈建国,东市,萧路,119.940081561029,30.050915983277,普通路面,路口,城市道路,T字路口,nan,否,无,合法,湖北省,22,浙江
3406,2020-11-06 07:40:03,13588387221.0,身份证,15925628888,非营运,无责,未发现违法行为,34132219980923662X,梁鹏,沈阳县,孙街,119.941232226062,30.061415725897,普通路面,路口,城市道路,T字路口,nan,否,无,合法,安徽省,24,浙江
3407,2020-11-06 07:39:46,13456712177.0,身份证,13456712177,非营运,无责,未发现违法行为,130225198308177202,周玉英,长春市,古街,119.938940280866,30.068399085335,普通路面,路口,城市道路,十字路口,nan,否,有,合法,河北省,39,浙江
3408,2020-11-06 07:39:39,13616524465.0,身份证,13616524465,非营运,无责,未发现违法行为,540237201404089989,魏明,北镇市,崔路,119.967561146318,30.088489210233,普通路面,路口,城市道路,十字路口,nan,否,有,合法,西藏自治区,8,浙江
3409,2020-11-06 07:39:08,18368868238.0,身份证,13732235866,非营运,无责,未发现违法行为,440300195612263049,李飞,阜新市,刘街,119.75001,29.99805,普通路面,路段,城市道路,nan,不在缺口上发生,否,无,合法,广东省,66,浙江
3410,2020-11-06 07:33:40,15925603892.0,身份证,15925603892,非营运,无责,未发现违法行为,150824200304245773,倪玉华,婷婷市,北京路,119.916070020628,30.05304482748,普通路面,路段,城市道路,nan,不在缺口上发生,否,无,合法,内蒙古自治区,19,浙江
3411,2020-11-06 07:33:02,18606503550.0,nan,nan,nan,nan,nan,610822199907024120,谢辉,银川市,昆明路,120.003320031988,30.150000036423,普通路面,路段,nan,nan,nan,否,nan,合法,陕西省,23,未录入电话号码
3412,2020-11-06 07:32:29,13456712131.0,身份证,13456712131,非营运,无责,未发现违法行为,451203201602082556,张玉珍,莹县,左路,120.000473136262,30.077150347245,普通路面,路口,省道,十字路口,nan,否,无,合法,广西壮族自治区,6,浙江
3413,2020-11-06 07:30:26,nan,身份证,13185056462,nan,无法现场认定,未发现违法行为,42070319870511430X,李洁,荆门县,南京街,119.985952799662,30.067752766367,普通路面,路段,城市道路,nan,路边缺口,否,无,合法,湖北省,35,浙江
3414,2020-11-06 07:26:48,15068196256.0,身份证,19906637926,nan,无责,未发现违法行为,540523201610253098,钱桂英,淑华县,南昌路,119.974824293308,30.14894290284,普通路面,路段,国道,nan,不在缺口上发生,否,无,合法,西藏自治区,6,不合法的电话号码
3415,2020-11-06 07:25:23,18857299091.0,身份证,nan,非营运,无责,未发现违法行为,460108200208093823,边丹丹,兰州县,刘路,119.855142780457,29.922484612016,普通路面,路段,nan,nan,nan,否,nan,合法,海南省,20,未录入电话号码
3416,2020-11-06 07:24:40,13735580110.0,身份证,18757134980,nan,无法现场认定,未发现违法行为,131100199601235494,李丹丹,南京市,萧路,119.975179595788,30.147980808156,普通路面,路口,城市道路,十字路口,nan,是,有,合法,河北省,26,不合法的电话号码
3417,2020-11-06 07:19:14,18605888711.0,身份证,18605888711,非营运,无责,未发现违法行为,210422198511182041,李勇,玉珍县,长沙街,119.97199,30.0085,普通路面,路段,其他,nan,不在缺口上发生,否,无,合法,辽宁省,37,浙江
3418,2020-11-06 07:12:41,15958039856.0,身份证,nan,nan,次要,未发现违法行为,411721200004126887,钟鑫,石家庄市,刘路,119.985952799662,30.067752766367,普通路面,路口,nan,nan,nan,否,无,合法,河南省,22,未录入电话号码
3419,2020-11-06 07:12:09,18057129221.0,身份证,17605292852,nan,无责,未发现违法行为,451228200210185444,宋璐,英市,东莞街,119.93773524959,30.05909982042,普通路面,路口,县道,十字路口,nan,否,有,合法,广西壮族自治区,20,不合法的电话号码
3420,2020-11-06 07:08:36,15858218515.0,身份证,nan,nan,全部,已处罚,330111201406183428,赵明,玉县,邓路,119.85106985497,29.988504148903,普通路面,路段,nan,nan,nan,否,nan,合法,浙江省,8,未录入电话号码
3421,2020-11-06 07:07:05,15088775315.0,身份证,13868050560,非营运,无法现场认定,未发现违法行为,430822198807016117,孟晶,萍市,太原街,119.746554939983,30.004069511469,普通路面,路口,城市道路,十字路口,nan,否,有,合法,湖南省,34,浙江
3422,2020-11-06 06:56:09,18069411307.0,身份证,15757399912,非营运,无责,未发现违法行为,510129198301204678,罗帅,晨市,海门街,119.91206,30.05219,普通路面,路段,城市道路,nan,不在缺口上发生,否,无,合法,四川省,39,不合法的电话号码
3423,2020-11-06 06:44:59,13588219128.0,身份证,nan,非营运,次要,已处罚,650204198204237872,林晶,武汉县,宋路,119.944006,30.069486,普通路面,路口,nan,nan,nan,是,无,合法,新疆维吾尔自治区,40,未录入电话号码
3424,2020-11-06 06:43:01,19173420719.0,身份证,nan,非营运,nan,nan,431322199909117435,王瑞,雷市,徐街,119.898000238037,29.991110662696,普通路面,路段,nan,nan,nan,否,nan,合法,湖南省,23,未录入电话号码
3425,2020-11-06 06:38:31,15988498334.0,身份证,15988498334,非营运,nan,nan,65010419530806812X,钱旭,龙市,贾街,119.961412,30.126071,普通路面,路段,城市道路,nan,不在缺口上发生,否,无,合法,新疆维吾尔自治区,69,浙江
3426,2020-11-06 06:37:38,15088616208.0,身份证,13516770367,非营运,无责,未发现违法行为,610403198303164709,孙桂兰,海门县,马街,119.922958664252,29.931010891433,普通路面,路段,城市道路,nan,不在缺口上发生,否,无,合法,陕西省,39,浙江
3427,2020-11-06 06:35:38,17513262728.0,身份证,nan,非营运,主要,已处罚,21142219890711103X,龚宇,想市,黄街,119.732411,29.976744,普通路面,路口,nan,nan,nan,否,无,合法,辽宁省,33,未录入电话号码
3428,2020-11-06 06:24:43,13879319937.0,身份证,18819685792,非营运,nan,nan,532502198111098381,徐华,楠县,黄街,119.952392814925,30.059173312744,普通路面,路段,乡/村道,nan,不在缺口上发生,否,无,合法,云南省,41,广东
3429,2020-11-06 06:02:24,18758910852.0,身份证,nan,非营运,nan,nan,430722198807244851,刘楠,柳州市,合肥路,119.95354,30.13551,普通路面,路段,nan,nan,nan,否,nan,合法,湖南省,34,未录入电话号码
3430,2020-11-06 00:48:40,15988177921.0,身份证,15988177921,非营运,nan,nan,440282199603168450,陈婷,俊市,银川街,119.893784769051,29.996524267718,普通路面,路段,城市道路,nan,不在缺口上发生,否,有,合法,广东省,26,浙江
3431,2020-11-05 22:43:52,15088619217.0,身份证,15268831285,非营运,无责,未发现违法行为,341103199206244188,朱秀荣,沈阳县,支路,119.93285000299,30.020540004862,普通路面,路段,城市道路,nan,不在缺口上发生,否,无,合法,安徽省,30,浙江
3432,2020-11-05 22:40:37,15257128395.0,身份证,15257128395,非营运,无责,未发现违法行为,500231199708108725,张飞,贵阳县,陈路,119.920671277805,30.055659434466,普通路面,路段,城市道路,nan,不在缺口上发生,否,无,合法,重庆市,25,浙江
3433,2020-11-05 22:19:44,15136839691.0,身份证,nan,非营运,无责,未发现违法行为,330326198210111116,杨桂兰,云县,杨街,119.927950612197,30.050371530983,普通路面,路段,nan,nan,nan,否,nan,合法,浙江省,40,未录入电话号码
3434,2020-11-05 22:16:39,18258215111.0,身份证,13605814122,非营运,无法现场认定,未发现违法行为,610326198910237606,王桂兰,欣县,东莞路,120.042792761705,30.085144823081,普通路面,路段,城市道路,nan,不在缺口上发生,否,无,合法,陕西省,33,浙江
3435,2020-11-05 21:10:12,nan,身份证,13868156779,客运出租车,无法现场认定,未发现违法行为,410225198303045320,王秀云,福州县,刘街,120.069152149027,30.067383928428,普通路面,路段,城市道路,nan,不在缺口上发生,否,无,合法,河南省,39,浙江
3436,2020-11-05 20:49:37,13989839870.0,身份证,13989839870,非营运,nan,nan,610000197102129055,秦雪,金凤市,台北街,119.931383693807,30.04630756563,普通路面,路段,城市道路,nan,不在缺口上发生,否,无,合法,陕西省,51,浙江
3437,2020-11-05 20:48:38,13858110090.0,身份证,nan,非营运,无责,未发现违法行为,130881201707084044,李萍,拉萨县,兴安盟街,119.924927,30.070538,普通路面,路段,nan,nan,nan,否,nan,合法,河北省,5,未录入电话号码
3438,2020-11-05 20:33:55,13186988255.0,身份证,nan,非营运,无责,未发现违法行为,13010219950520434X,常丽娟,梅县,昆明街,119.973617700989,30.139645432383,普通路面,路段,nan,nan,nan,否,nan,合法,河北省,27,未录入电话号码
3439,2020-11-05 20:22:01,15968126322.0,身份证,13968168388,非营运,无法现场认定,未发现违法行为,141100200308275179,李云,秀珍县,罗路,119.933401670522,30.097580930206,内部道路,nan,nan,nan,nan,nan,nan,合法,山西省,19,浙江
3440,2020-11-05 20:03:14,18885253791.0,身份证,15058120820,非营运,无责,未发现违法行为,533123199111085316,单桂兰,鹏市,罗街,119.692219,29.977385,普通路面,路段,国道,nan,不在缺口上发生,否,无,合法,云南省,31,浙江
3441,2020-11-05 19:55:57,17721039896.0,身份证,18105713216,非营运,无责,未发现违法行为,152529198209283488,赵秀云,马鞍山市,邯郸街,119.74061,30.00113,普通路面,路口,城市道路,十字路口,nan,是,无,合法,内蒙古自治区,40,不合法的电话号码
